Year,Value,UNIT_MEASURE,SERIES
2011,0.0,USD,VC_DSR_CILN
2011,0.0,USD,VC_DSR_GDPLS
2019,3095820000.0,USD,VC_DSR_GDPLS
2011,0.0,PT,VC_DSR_LSGP
2019,0.16054,PT,VC_DSR_LSGP
